"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Ref_to_Ref_as_Ref_arrayfillstat","avgt",1,15,114.357460,39.454093,"ns/op",100
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Ref_to_Ref_as_Ref_arrayfillstat","avgt",1,15,30860735.240464,3176691.682590,"ns/op",1000000
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Ref_to_Ref_as_Ref_fillinst","avgt",1,15,75.325133,4.703740,"ns/op",100
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Ref_to_Ref_as_Ref_fillinst","avgt",1,15,30401064.758370,5786918.353376,"ns/op",1000000
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Ref_to_Ref_as_Ref_fillstat","avgt",1,15,73.646880,0.433627,"ns/op",100
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Ref_to_Ref_as_Ref_fillstat","avgt",1,15,32666527.774632,5036365.666352,"ns/op",1000000
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Ref_to_Val_as_Val_arrayfillinst","avgt",1,15,69.872576,0.312706,"ns/op",100
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Ref_to_Val_as_Val_arrayfillinst","avgt",1,15,32932031.428857,3631962.206176,"ns/op",1000000
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Ref_to_Val_as_Val_arrayfillstat","avgt",1,15,69.787067,0.117441,"ns/op",100
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Ref_to_Val_as_Val_arrayfillstat","avgt",1,15,34481847.310613,3111406.717475,"ns/op",1000000
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Ref_to_Val_as_Val_fillinst","avgt",1,15,82.781277,10.677561,"ns/op",100
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Ref_to_Val_as_Val_fillinst","avgt",1,15,40384720.362692,8184524.012046,"ns/op",1000000
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Ref_to_Val_as_Val_fillstat","avgt",1,15,88.009288,32.065921,"ns/op",100
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Ref_to_Val_as_Val_fillstat","avgt",1,15,48908602.918893,7197084.426309,"ns/op",1000000
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Val_to_Ref_as_Ref_arrayfillinst","avgt",1,15,70.174514,0.618022,"ns/op",100
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Val_to_Ref_as_Ref_arrayfillinst","avgt",1,15,42176012.995920,10933751.878935,"ns/op",1000000
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Val_to_Ref_as_Ref_arrayfillstat","avgt",1,15,69.833575,0.301537,"ns/op",100
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Val_to_Ref_as_Ref_arrayfillstat","avgt",1,15,48333655.609725,10903570.059328,"ns/op",1000000
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Val_to_Ref_as_Ref_fillinst","avgt",1,15,74.174473,0.546212,"ns/op",100
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Val_to_Ref_as_Ref_fillinst","avgt",1,15,42848503.550321,9243813.038094,"ns/op",1000000
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Val_to_Ref_as_Ref_fillstat","avgt",1,15,73.907422,0.547066,"ns/op",100
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Val_to_Ref_as_Ref_fillstat","avgt",1,15,38439578.486158,10100061.998299,"ns/op",1000000
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Val_to_Val_as_Val_arrayfillinst","avgt",1,15,69.982934,0.395216,"ns/op",100
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Val_to_Val_as_Val_arrayfillinst","avgt",1,15,33442932.496018,6274139.431914,"ns/op",1000000
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Val_to_Val_as_Val_arrayfillstat","avgt",1,15,69.850364,0.254783,"ns/op",100
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Val_to_Val_as_Val_arrayfillstat","avgt",1,15,34674321.436370,5279445.165131,"ns/op",1000000
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Val_to_Val_as_Val_fillinst","avgt",1,15,82.178049,13.385127,"ns/op",100
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Val_to_Val_as_Val_fillinst","avgt",1,15,30636428.231091,2417973.941489,"ns/op",1000000
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Val_to_Val_as_Val_fillstat","avgt",1,15,79.458743,11.002377,"ns/op",100
"org.openjdk.bench.valhalla.array.fill.InlineOpt.Val_to_Val_as_Val_fillstat","avgt",1,15,31010750.254849,2979557.238745,"ns/op",1000000
"org.openjdk.bench.valhalla.array.fill.Primitive64.arrayfill","avgt",1,15,18.391672,0.211836,"ns/op",100
"org.openjdk.bench.valhalla.array.fill.Primitive64.arrayfill","avgt",1,15,126490.751857,5407.878883,"ns/op",1000000
"org.openjdk.bench.valhalla.array.fill.Primitive64.fill0","avgt",1,15,8.748913,0.079307,"ns/op",100
"org.openjdk.bench.valhalla.array.fill.Primitive64.fill0","avgt",1,15,128500.811137,1607.446838,"ns/op",1000000
"org.openjdk.bench.valhalla.array.fill.Primitive64.fill1","avgt",1,15,8.769431,0.112410,"ns/op",100
"org.openjdk.bench.valhalla.array.fill.Primitive64.fill1","avgt",1,15,127814.293003,2831.900493,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline128int.Val_as_Int_to_Int_read","avgt",1,15,0.773086,0.002945,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline128int.Val_as_Int_to_Int_read","avgt",1,15,0.844484,0.067566,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline128int.Val_as_Ref_to_Int_read","avgt",1,15,1.025261,0.084619,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline128int.Val_as_Ref_to_Int_read","avgt",1,15,1.482456,0.504128,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline128int.Val_as_Ref_to_Ref_read","avgt",1,15,1.272926,0.538044,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline128int.Val_as_Ref_to_Ref_read","avgt",1,15,0.931729,0.003964,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline128int.Val_as_Ref_to_Val_read","avgt",1,15,0.932184,0.006545,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline128int.Val_as_Ref_to_Val_read","avgt",1,15,0.933533,0.007556,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline128int.Val_as_Val_to_Int_read","avgt",1,15,0.929585,0.005986,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline128int.Val_as_Val_to_Int_read","avgt",1,15,0.975988,0.071292,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline128int.Val_as_Val_to_Ref_read","avgt",1,15,1.004034,0.104213,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline128int.Val_as_Val_to_Ref_read","avgt",1,15,1.098471,0.143960,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline128int.Val_as_Val_to_Val_read","avgt",1,15,1.615901,0.447249,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline128int.Val_as_Val_to_Val_read","avgt",1,15,1.270387,0.525712,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline32int.Val_as_Int_to_Int_read","avgt",1,15,0.777063,0.007543,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline32int.Val_as_Int_to_Int_read","avgt",1,15,0.783531,0.033390,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline32int.Val_as_Ref_to_Int_read","avgt",1,15,0.773177,0.005473,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline32int.Val_as_Ref_to_Int_read","avgt",1,15,0.779309,0.014930,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline32int.Val_as_Ref_to_Ref_read","avgt",1,15,0.805810,0.047473,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline32int.Val_as_Ref_to_Ref_read","avgt",1,15,0.772035,0.002706,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline32int.Val_as_Ref_to_Val_read","avgt",1,15,0.773579,0.007672,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline32int.Val_as_Ref_to_Val_read","avgt",1,15,0.776451,0.013191,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline32int.Val_as_Val_to_Int_read","avgt",1,15,0.774924,0.008603,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline32int.Val_as_Val_to_Int_read","avgt",1,15,0.878864,0.122855,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline32int.Val_as_Val_to_Ref_read","avgt",1,15,0.867702,0.096488,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline32int.Val_as_Val_to_Ref_read","avgt",1,15,1.023205,0.265453,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline32int.Val_as_Val_to_Val_read","avgt",1,15,1.558663,0.155571,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline32int.Val_as_Val_to_Val_read","avgt",1,15,0.782073,0.018623,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline64byte.Val_as_Int_to_Int_read","avgt",1,15,0.804447,0.021421,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline64byte.Val_as_Int_to_Int_read","avgt",1,15,0.774954,0.007403,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline64byte.Val_as_Ref_to_Int_read","avgt",1,15,0.931572,0.007453,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline64byte.Val_as_Ref_to_Int_read","avgt",1,15,0.963861,0.047599,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline64byte.Val_as_Ref_to_Ref_read","avgt",1,15,1.010461,0.069301,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline64byte.Val_as_Ref_to_Ref_read","avgt",1,15,1.077497,0.086748,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline64byte.Val_as_Ref_to_Val_read","avgt",1,15,1.372040,0.455126,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline64byte.Val_as_Ref_to_Val_read","avgt",1,15,1.441730,0.583852,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline64byte.Val_as_Val_to_Int_read","avgt",1,15,0.931346,0.008695,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline64byte.Val_as_Val_to_Int_read","avgt",1,15,0.935183,0.012669,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline64byte.Val_as_Val_to_Ref_read","avgt",1,15,0.934804,0.008331,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline64byte.Val_as_Val_to_Ref_read","avgt",1,15,0.937164,0.009677,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline64byte.Val_as_Val_to_Val_read","avgt",1,15,0.937320,0.020553,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline64byte.Val_as_Val_to_Val_read","avgt",1,15,0.929497,0.001325,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline64int.Val_as_Int_to_Int_read","avgt",1,15,0.812495,0.063114,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline64int.Val_as_Int_to_Int_read","avgt",1,15,0.847131,0.074730,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline64int.Val_as_Ref_to_Int_read","avgt",1,15,1.142148,0.235026,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline64int.Val_as_Ref_to_Int_read","avgt",1,15,1.752508,0.436245,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline64int.Val_as_Ref_to_Ref_read","avgt",1,15,0.933117,0.003158,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline64int.Val_as_Ref_to_Ref_read","avgt",1,15,0.934054,0.004556,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline64int.Val_as_Ref_to_Val_read","avgt",1,15,0.933807,0.007598,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline64int.Val_as_Ref_to_Val_read","avgt",1,15,0.934497,0.011807,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline64int.Val_as_Val_to_Int_read","avgt",1,15,0.961865,0.066052,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline64int.Val_as_Val_to_Int_read","avgt",1,15,1.018859,0.115146,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline64int.Val_as_Val_to_Ref_read","avgt",1,15,1.042233,0.120845,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline64int.Val_as_Val_to_Ref_read","avgt",1,15,1.880688,0.279146,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Inline64int.Val_as_Val_to_Val_read","avgt",1,15,0.930151,0.002928,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Inline64int.Val_as_Val_to_Val_read","avgt",1,15,0.941826,0.037413,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Primitive128int.p128int_read","avgt",1,15,1.539329,0.012153,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Primitive128int.p128int_read","avgt",1,15,1.539899,0.008552,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Primitive32int.p32int_read","avgt",1,15,0.551381,0.016112,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Primitive32int.p32int_read","avgt",1,15,0.572058,0.036958,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Primitive64byte.p64byte_read","avgt",1,15,2.782040,0.045681,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Primitive64byte.p64byte_read","avgt",1,15,2.773017,0.020550,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Primitive64int.read","avgt",1,15,0.967279,0.005658,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Primitive64int.read","avgt",1,15,1.082662,0.090385,"ns/op",1000000
"org.openjdk.bench.valhalla.array.read.Primitive64long.p64long_read","avgt",1,15,0.627098,0.065726,"ns/op",100
"org.openjdk.bench.valhalla.array.read.Primitive64long.p64long_read","avgt",1,15,0.631546,0.088250,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Inline128int.New_to_Ref_as_Ref_set","avgt",1,15,1674.133383,345.412479,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Inline128int.New_to_Ref_as_Ref_set","avgt",1,15,13004911.760601,5188670.478417,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Inline128int.New_to_Val_as_Val_set","avgt",1,15,927.158879,41.876148,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Inline128int.New_to_Val_as_Val_set","avgt",1,15,9173089.645949,538752.501663,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Inline128int.Ref_to_Ref_as_Ref_set","avgt",1,15,910.269077,5.455554,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Inline128int.Ref_to_Ref_as_Ref_set","avgt",1,15,8994223.582173,244658.411263,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Inline128int.Ref_to_Val_as_Val_set","avgt",1,15,989.970147,115.323731,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Inline128int.Ref_to_Val_as_Val_set","avgt",1,15,9907094.792169,882251.876658,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Inline128int.Val_to_Ref_as_Ref_set","avgt",1,15,1236.444285,419.285575,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Inline128int.Val_to_Ref_as_Ref_set","avgt",1,15,15554901.301151,5058538.236408,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Inline128int.Val_to_Val_as_Val_set","avgt",1,15,911.898983,9.784182,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Inline128int.Val_to_Val_as_Val_set","avgt",1,15,9602288.986344,968978.324584,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Inline32int.New_to_Ref_as_Ref_set","avgt",1,15,182.362282,7.512449,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Inline32int.New_to_Ref_as_Ref_set","avgt",1,15,1830877.086054,41613.881337,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Inline32int.New_to_Val_as_Val_set","avgt",1,15,185.404951,14.451038,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Inline32int.New_to_Val_as_Val_set","avgt",1,15,2057028.844955,262261.741323,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Inline32int.Ref_to_Ref_as_Ref_set","avgt",1,15,196.331421,22.682908,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Inline32int.Ref_to_Ref_as_Ref_set","avgt",1,15,3864725.795563,656764.403468,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Inline32int.Ref_to_Val_as_Val_set","avgt",1,15,190.027685,31.126762,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Inline32int.Ref_to_Val_as_Val_set","avgt",1,15,1887591.870183,155032.792533,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Inline32int.Val_to_Ref_as_Ref_set","avgt",1,15,182.262614,11.311408,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Inline32int.Val_to_Ref_as_Ref_set","avgt",1,15,1865160.471684,122636.547234,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Inline32int.Val_to_Val_as_Val_set","avgt",1,15,185.446236,13.915703,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Inline32int.Val_to_Val_as_Val_set","avgt",1,15,1821839.529150,45516.727513,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Inline64byte.New_to_Ref_as_Ref_set","avgt",1,15,823.175349,16.992051,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Inline64byte.New_to_Ref_as_Ref_set","avgt",1,15,7799471.487029,140009.154595,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Inline64byte.New_to_Val_as_Val_set","avgt",1,15,830.890025,26.564712,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Inline64byte.New_to_Val_as_Val_set","avgt",1,15,7836572.546753,285328.330347,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Inline64byte.Ref_to_Ref_as_Ref_set","avgt",1,15,977.984038,245.973384,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Inline64byte.Ref_to_Ref_as_Ref_set","avgt",1,15,8905532.521587,1273537.673772,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Inline64byte.Ref_to_Val_as_Val_set","avgt",1,15,978.133801,161.539809,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Inline64byte.Ref_to_Val_as_Val_set","avgt",1,15,14556824.667532,3090806.000297,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Inline64byte.Val_to_Ref_as_Ref_set","avgt",1,15,858.258461,60.460797,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Inline64byte.Val_to_Ref_as_Ref_set","avgt",1,15,8081062.014108,649276.473309,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Inline64byte.Val_to_Val_as_Val_set","avgt",1,15,822.789911,11.142618,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Inline64byte.Val_to_Val_as_Val_set","avgt",1,15,7845418.141794,231882.286399,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Inline64int.New_to_Ref_as_Ref_set","avgt",1,15,477.996312,25.269766,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Inline64int.New_to_Ref_as_Ref_set","avgt",1,15,5058318.117518,197122.259362,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Inline64int.New_to_Val_as_Val_set","avgt",1,15,468.834761,7.998863,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Inline64int.New_to_Val_as_Val_set","avgt",1,15,6482012.264304,2321050.129219,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Inline64int.Ref_to_Ref_as_Ref_set","avgt",1,15,515.036906,43.224000,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Inline64int.Ref_to_Ref_as_Ref_set","avgt",1,15,8500338.179518,2387274.918220,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Inline64int.Ref_to_Val_as_Val_set","avgt",1,15,515.498251,142.622286,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Inline64int.Ref_to_Val_as_Val_set","avgt",1,15,5103017.435882,279976.982150,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Inline64int.Val_to_Ref_as_Ref_set","avgt",1,15,473.644818,16.451999,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Inline64int.Val_to_Ref_as_Ref_set","avgt",1,15,5020041.245501,128377.668993,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Inline64int.Val_to_Val_as_Val_set","avgt",1,15,470.649521,6.194645,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Inline64int.Val_to_Val_as_Val_set","avgt",1,15,5026176.616898,169332.695733,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Primitive32.set","avgt",1,15,15.389259,0.079247,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Primitive32.set","avgt",1,15,155745.702252,4057.912214,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Primitive64.set0","avgt",1,15,17.628453,1.783517,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Primitive64.set0","avgt",1,15,284524.950424,90808.094080,"ns/op",1000000
"org.openjdk.bench.valhalla.array.set.Primitive64.set1","avgt",1,15,21.544023,8.909026,"ns/op",100
"org.openjdk.bench.valhalla.array.set.Primitive64.set1","avgt",1,15,187150.390595,20697.032518,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.IdentityOpt.Int_as_Int_sum","avgt",1,15,74.854304,3.097304,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.IdentityOpt.Int_as_Int_sum","avgt",1,15,844631.796642,46236.417851,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.IdentityOpt.Ref_as_Ref_fields","avgt",1,15,50.413185,0.587195,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.IdentityOpt.Ref_as_Ref_fields","avgt",1,15,743250.521013,5700.222916,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.IdentityOpt.Ref_as_Ref_sum","avgt",1,15,50.112107,0.364114,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.IdentityOpt.Ref_as_Ref_sum","avgt",1,15,740760.891673,10361.682851,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline128int.Int_as_Int_sum","avgt",1,15,279.305897,1.385800,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline128int.Int_as_Int_sum","avgt",1,15,3154606.050175,26842.251200,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline128int.Ref_as_Int_sum","avgt",1,15,261.798685,1.619901,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline128int.Ref_as_Int_sum","avgt",1,15,3102918.952458,221789.357983,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline128int.Ref_as_Ref_fields","avgt",1,15,144.482303,1.001916,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline128int.Ref_as_Ref_fields","avgt",1,15,2544160.375486,48587.892942,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline128int.Ref_as_Ref_sum","avgt",1,15,265.163546,1.675346,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline128int.Ref_as_Ref_sum","avgt",1,15,3057801.356374,70171.153262,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline128int.Val_as_Int_sum","avgt",1,15,260.344013,2.842313,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline128int.Val_as_Int_sum","avgt",1,15,3130051.288493,156201.684258,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline128int.Val_as_Ref_fields","avgt",1,15,141.711844,0.665821,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline128int.Val_as_Ref_fields","avgt",1,15,2471926.324403,16030.323078,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline128int.Val_as_Ref_sum","avgt",1,15,262.520429,0.503374,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline128int.Val_as_Ref_sum","avgt",1,15,3033127.401712,83339.935331,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline128int.Val_as_Val_fields","avgt",1,15,141.385315,0.426471,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline128int.Val_as_Val_fields","avgt",1,15,2472483.004385,41057.983051,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline128int.Val_as_Val_sum","avgt",1,15,262.522208,2.676657,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline128int.Val_as_Val_sum","avgt",1,15,3023827.309363,109120.347967,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline32int.Int_as_Int_sum","avgt",1,15,34.533314,2.215735,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline32int.Int_as_Int_sum","avgt",1,15,457381.334127,23549.691147,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline32int.Ref_as_Ref_fields","avgt",1,15,25.966822,0.428672,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline32int.Ref_as_Ref_fields","avgt",1,15,375555.610986,20309.938782,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline32int.Ref_as_Ref_sum","avgt",1,15,26.053272,0.435399,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline32int.Ref_as_Ref_sum","avgt",1,15,440666.732703,283032.001920,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline32int.Val_as_Int_sum","avgt",1,15,25.948407,0.280144,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline32int.Val_as_Int_sum","avgt",1,15,371554.762926,21719.618535,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline32int.Val_as_Ref_fields","avgt",1,15,26.034261,0.322026,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline32int.Val_as_Ref_fields","avgt",1,15,375723.452519,25806.534682,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline32int.Val_as_Ref_sum","avgt",1,15,25.951203,0.249930,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline32int.Val_as_Ref_sum","avgt",1,15,379989.420291,30094.445693,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline32int.Val_as_Val_fields","avgt",1,15,25.895156,0.154852,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline32int.Val_as_Val_fields","avgt",1,15,377599.728731,27667.244217,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline32int.Val_as_Val_sum","avgt",1,15,25.841474,0.070100,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline32int.Val_as_Val_sum","avgt",1,15,366613.275256,16053.482248,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline64byte.Int_as_Int_sum","avgt",1,15,205.554113,25.299843,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline64byte.Int_as_Int_sum","avgt",1,15,2091608.919264,304148.894481,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline64byte.Ref_as_Ref_fields","avgt",1,15,834.687792,214.636843,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline64byte.Ref_as_Ref_fields","avgt",1,15,5259196.364954,653915.683550,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline64byte.Ref_as_Ref_sum","avgt",1,15,180.069185,9.236437,"ns/op",100
